idstatefrom,idaction,idstateto,probability,reward
40,24,61,0.5,-206.0
40,24,63,0.1,-135.6
40,25,34,0.1,348.1
40,25,59,0.1,-59.400000000000006
40,25,60,0.1,-75.69999999999999
40,25,61,0.1,-184.0
40,25,62,0.5,-216.60000000000002
40,25,64,0.1,-140.9
40,26,35,0.1,342.8
40,26,60,0.1,-64.69999999999999
40,26,61,0.1,-81.0
40,26,62,0.1,-194.60000000000002
40,26,63,0.5,-227.2
40,26,65,0.1,-146.2
40,27,36,0.1,337.5
40,27,61,0.1,-70.0
40,27,62,0.1,-86.30000000000001
40,27,63,0.1,-205.2
40,27,64,0.5,-237.8
40,27,66,0.1,-151.5
40,28,37,0.1,332.2
40,28,62,0.1,-75.30000000000001
40,28,63,0.1,-91.6
40,28,64,0.1,-215.8
40,28,65,0.5,-248.39999999999998
40,28,67,0.1,-156.8
40,29,38,0.1,326.9
40,29,63,0.1,-80.6
40,29,64,0.1,-96.9
40,29,65,0.1,-226.39999999999998
40,29,66,0.5,-259.0
40,29,68,0.1,-162.1
40,30,39,0.1,321.6
40,30,64,0.1,-85.9
40,30,65,0.1,-102.19999999999999
40,30,66,0.1,-237.0
40,30,67,0.5,-269.6
40,30,69,0.1,-167.4
40,31,40,0.1,316.3
40,31,65,0.1,-91.19999999999999
40,31,66,0.1,-107.5
40,31,67,0.1,-247.60000000000002
40,31,68,0.5,-280.2
40,31,70,0.1,-172.7
40,32,41,0.1,311.0
40,32,66,0.1,-96.5
40,32,67,0.1,-112.80000000000001
40,32,68,0.1,-258.2
40,32,69,0.5,-290.8
40,32,71,0.1,-178.0
40,33,42,0.1,305.7
40,33,67,0.1,-101.80000000000001
40,33,68,0.1,-118.1
40,33,69,0.1,-268.8
40,33,70,0.5,-301.4
40,33,72,0.1,-183.3
40,34,43,0.1,300.4
40,34,68,0.1,-107.1
40,34,69,0.1,-123.4
40,34,70,0.1,-279.4
40,34,71,0.5,-312.0
40,34,73,0.1,-188.6
40,35,44,0.1,295.1
40,35,69,0.1,-112.4
40,35,70,0.1,-128.7
40,35,71,0.1,-290.0
40,35,72,0.5,-322.6
40,35,74,0.1,-193.9
40,36,45,0.1,289.8
40,36,70,0.1,-117.69999999999999
40,36,71,0.1,-134.0
40,36,72,0.1,-300.6
40,36,73,0.5,-333.2
40,36,75,0.1,-199.2
40,37,46,0.1,284.5
40,37,71,0.1,-123.0
40,37,72,0.1,-139.3
40,37,73,0.1,-311.2
40,37,74,0.5,-343.8
40,37,76,0.1,-204.5
40,38,47,0.1,279.2
40,38,72,0.1,-128.3
40,38,73,0.1,-144.6
40,38,74,0.1,-321.8
40,38,75,0.5,-354.4
40,38,77,0.1,-209.8
40,39,48,0.1,273.9
40,39,73,0.1,-133.6
40,39,74,0.1,-149.9
40,39,75,0.1,-332.4
40,39,76,0.5,-365.0
40,39,78,0.1,-215.1
40,40,49,0.1,268.6
40,40,74,0.1,-138.9
40,40,75,0.1,-155.2
40,40,76,0.1,-343.0
40,40,77,0.5,-375.6
40,40,79,0.1,-220.4
40,41,50,0.1,263.3
40,41,75,0.1,-144.2
40,41,76,0.1,-160.5
40,41,77,0.1,-353.6
40,41,78,0.5,-386.2
40,41,80,0.1,-225.7
40,42,51,0.1,258.0
40,42,76,0.1,-149.5
40,42,77,0.1,-165.8
40,42,78,0.1,-364.2
40,42,79,0.5,-396.8
40,42,81,0.1,-231.0
40,43,52,0.1,252.7
40,43,77,0.1,-154.8
40,43,78,0.1,-171.1
40,43,79,0.1,-374.8
40,43,80,0.5,-407.4
40,43,82,0.1,-236.3
40,44,53,0.1,247.4
40,44,78,0.1,-160.1
40,44,79,0.1,-176.4
40,44,80,0.1,-385.4
40,44,81,0.5,-418.0
40,44,83,0.1,-241.6
40,45,54,0.1,242.1
40,45,79,0.1,-165.4
40,45,80,0.1,-181.7
40,45,81,0.1,-396.0
40,45,82,0.5,-428.6
40,45,84,0.1,-246.9
40,46,55,0.1,236.8
40,46,80,0.1,-170.7
40,46,81,0.1,-187.0
40,46,82,0.1,-406.6
40,46,83,0.5,-439.2
40,46,85,0.1,-252.2
40,47,56,0.1,231.5
40,47,81,0.1,-176.0
40,47,82,0.1,-192.3
40,47,83,0.1,-417.20000000000005
40,47,84,0.5,-449.79999999999995
40,47,86,0.1,-257.5
40,48,57,0.1,226.2
40,48,82,0.1,-181.3
40,48,83,0.1,-197.60000000000002
40,48,84,0.1,-427.79999999999995
40,48,85,0.5,-460.4
40,48,87,0.1,-262.8
40,49,58,0.1,220.89999999999998
40,49,83,0.1,-186.60000000000002
40,49,84,0.1,-202.89999999999998
40,49,85,0.1,-438.4
40,49,86,0.5,-471.0
40,49,88,0.1,-268.1
40,50,59,0.1,215.60000000000002
40,50,84,0.1,-191.89999999999998
40,50,85,0.1,-208.2
40,50,86,0.1,-449.0
40,50,87,0.5,-481.6
40,50,89,0.1,-273.4
40,51,60,0.1,210.3
40,51,85,0.1,-197.2
40,51,86,0.1,-213.5
40,51,87,0.1,-459.6
40,51,88,0.5,-492.20000000000005
40,51,90,0.1,-278.7
41,1,11,0.1,477.0
41,1,36,0.1,69.5
41,1,37,0.1,53.2
41,1,38,0.1,73.8
41,1,39,0.5,41.2
41,1,41,0.1,-12.0
41,2,12,0.1,469.7
41,2,37,0.1,62.2
41,2,38,0.1,45.9
41,2,39,0.1,59.2
41,2,40,0.5,26.6
41,2,42,0.1,-19.299999999999997
41,3,13,0.1,464.4
41,3,38,0.1,56.9
41,3,39,0.1,40.6
41,3,40,0.1,48.6
41,3,41,0.5,16.0
41,3,43,0.1,-24.6
41,4,14,0.1,459.1
41,4,39,0.1,51.6
41,4,40,0.1,35.3
41,4,41,0.1,38.0
41,4,42,0.5,5.400000000000006
41,4,44,0.1,-29.9
41,5,15,0.1,453.8
41,5,40,0.1,46.3
41,5,41,0.1,30.0
41,5,42,0.1,27.400000000000006
41,5,43,0.5,-5.200000000000003
41,5,45,0.1,-35.2
41,6,16,0.1,448.5
41,6,41,0.1,41.0
41,6,42,0.1,24.700000000000003
41,6,43,0.1,16.799999999999997
41,6,44,0.5,-15.799999999999997
41,6,46,0.1,-40.5
41,7,17,0.1,443.2
41,7,42,0.1,35.7
41,7,43,0.1,19.4
41,7,44,0.1,6.200000000000003
41,7,45,0.5,-26.400000000000006
41,7,47,0.1,-45.8
41,8,18,0.1,437.9
41,8,43,0.1,30.4
41,8,44,0.1,14.100000000000001
41,8,45,0.1,-4.400000000000006
41,8,46,0.5,-37.0
41,8,48,0.1,-51.1
41,9,19,0.1,432.6
41,9,44,0.1,25.1
41,9,45,0.1,8.799999999999997
41,9,46,0.1,-15.0
41,9,47,0.5,-47.599999999999994
41,9,49,0.1,-56.4
41,10,20,0.1,427.3
41,10,45,0.1,19.799999999999997
41,10,46,0.1,3.5
41,10,47,0.1,-25.599999999999994
41,10,48,0.5,-58.2
41,10,50,0.1,-61.7
41,11,21,0.1,422.0
41,11,46,0.1,14.5
41,11,47,0.1,-1.7999999999999972
41,11,48,0.1,-36.19999999999999
41,11,49,0.5,-68.80000000000001
41,11,51,0.1,-67.0
41,12,22,0.1,416.7
41,12,47,0.1,9.200000000000003
41,12,48,0.1,-7.099999999999994
41,12,49,0.1,-46.80000000000001
41,12,50,0.5,-79.4
41,12,52,0.1,-72.3
41,13,23,0.1,411.4
41,13,48,0.1,3.9000000000000057
41,13,49,0.1,-12.400000000000006
41,13,50,0.1,-57.400000000000006
41,13,51,0.5,-90.0
41,13,53,0.1,-77.6
41,14,24,0.1,406.1
41,14,49,0.1,-1.4000000000000057
41,14,50,0.1,-17.700000000000003
41,14,51,0.1,-68.0
41,14,52,0.5,-100.6
41,14,54,0.1,-82.9
41,15,25,0.1,400.8
41,15,50,0.1,-6.700000000000003
41,15,51,0.1,-23.0
41,15,52,0.1,-78.6
41,15,53,0.5,-111.19999999999999
41,15,55,0.1,-88.2
41,16,26,0.1,395.5
41,16,51,0.1,-12.0
41,16,52,0.1,-28.299999999999997
41,16,53,0.1,-89.19999999999999
41,16,54,0.5,-121.80000000000001
41,16,56,0.1,-93.5
41,17,27,0.1,390.2
41,17,52,0.1,-17.299999999999997
41,17,53,0.1,-33.599999999999994
41,17,54,0.1,-99.80000000000001
41,17,55,0.5,-132.4
41,17,57,0.1,-98.8
41,18,28,0.1,384.9
41,18,53,0.1,-22.599999999999994
41,18,54,0.1,-38.900000000000006
41,18,55,0.1,-110.4
41,18,56,0.5,-143.0
41,18,58,0.1,-104.1
41,19,29,0.1,379.6
41,19,54,0.1,-27.900000000000006
41,19,55,0.1,-44.2
41,19,56,0.1,-121.0
41,19,57,0.5,-153.6
41,19,59,0.1,-109.4
41,20,30,0.1,374.3
41,20,55,0.1,-33.2
41,20,56,0.1,-49.5
41,20,57,0.1,-131.6
41,20,58,0.5,-164.2
41,20,60,0.1,-114.7
41,21,31,0.1,369.0
41,21,56,0.1,-38.5
41,21,57,0.1,-54.8
41,21,58,0.1,-142.2
41,21,59,0.5,-174.8
41,21,61,0.1,-120.0
41,22,32,0.1,363.7
41,22,57,0.1,-43.8
41,22,58,0.1,-60.099999999999994
41,22,59,0.1,-152.8
41,22,60,0.5,-185.4
41,22,62,0.1,-125.3
41,23,33,0.1,358.4
41,23,58,0.1,-49.099999999999994
41,23,59,0.1,-65.4
41,23,60,0.1,-163.39999999999998
41,23,61,0.5,-196.0
41,23,63,0.1,-130.6
41,24,34,0.1,353.1
41,24,59,0.1,-54.400000000000006
41,24,60,0.1,-70.69999999999999
41,24,61,0.1,-174.0
41,24,62,0.5,-206.60000000000002
41,24,64,0.1,-135.9
41,25,35,0.1,347.8
41,25,60,0.1,-59.69999999999999
41,25,61,0.1,-76.0
41,25,62,0.1,-184.60000000000002
41,25,63,0.5,-217.2
41,25,65,0.1,-141.2
41,26,36,0.1,342.5
41,26,61,0.1,-65.0
41,26,62,0.1,-81.30000000000001
41,26,63,0.1,-195.2
41,26,64,0.5,-227.8
41,26,66,0.1,-146.5
41,27,37,0.1,337.2
41,27,62,0.1,-70.30000000000001
41,27,63,0.1,-86.6
41,27,64,0.1,-205.8
41,27,65,0.5,-238.39999999999998
41,27,67,0.1,-151.8
41,28,38,0.1,331.9
41,28,63,0.1,-75.6
41,28,64,0.1,-91.9
41,28,65,0.1,-216.39999999999998
41,28,66,0.5,-249.0
41,28,68,0.1,-157.1
41,29,39,0.1,326.6
41,29,64,0.1,-80.9
41,29,65,0.1,-97.19999999999999
41,29,66,0.1,-227.0
41,29,67,0.5,-259.6
41,29,69,0.1,-162.4
41,30,40,0.1,321.3
41,30,65,0.1,-86.19999999999999
41,30,66,0.1,-102.5
41,30,67,0.1,-237.60000000000002
41,30,68,0.5,-270.2
41,30,70,0.1,-167.7
41,31,41,0.1,316.0
41,31,66,0.1,-91.5
41,31,67,0.1,-107.80000000000001
41,31,68,0.1,-248.2
41,31,69,0.5,-280.8
41,31,71,0.1,-173.0
41,32,42,0.1,310.7
41,32,67,0.1,-96.80000000000001
41,32,68,0.1,-113.1
41,32,69,0.1,-258.8
41,32,70,0.5,-291.4
41,32,72,0.1,-178.3
41,33,43,0.1,305.4
41,33,68,0.1,-102.1
41,33,69,0.1,-118.4
41,33,70,0.1,-269.4
41,33,71,0.5,-302.0
41,33,73,0.1,-183.6
41,34,44,0.1,300.1
41,34,69,0.1,-107.4
41,34,70,0.1,-123.69999999999999
41,34,71,0.1,-280.0
41,34,72,0.5,-312.6
41,34,74,0.1,-188.9
41,35,45,0.1,294.8
41,35,70,0.1,-112.69999999999999
41,35,71,0.1,-129.0
41,35,72,0.1,-290.6
41,35,73,0.5,-323.2
41,35,75,0.1,-194.2
41,36,46,0.1,289.5
41,36,71,0.1,-118.0
41,36,72,0.1,-134.3
41,36,73,0.1,-301.2
41,36,74,0.5,-333.8
41,36,76,0.1,-199.5
41,37,47,0.1,284.2
41,37,72,0.1,-123.30000000000001
41,37,73,0.1,-139.6
41,37,74,0.1,-311.8
41,37,75,0.5,-344.4
41,37,77,0.1,-204.8
41,38,48,0.1,278.9
41,38,73,0.1,-128.6
41,38,74,0.1,-144.9
41,38,75,0.1,-322.4
41,38,76,0.5,-355.0
41,38,78,0.1,-210.1
41,39,49,0.1,273.6
41,39,74,0.1,-133.9
41,39,75,0.1,-150.2
41,39,76,0.1,-333.0
41,39,77,0.5,-365.6
41,39,79,0.1,-215.4
41,40,50,0.1,268.3
41,40,75,0.1,-139.2
41,40,76,0.1,-155.5
41,40,77,0.1,-343.6
41,40,78,0.5,-376.2
41,40,80,0.1,-220.7
41,41,51,0.1,263.0
41,41,76,0.1,-144.5
41,41,77,0.1,-160.8
41,41,78,0.1,-354.2
41,41,79,0.5,-386.8
41,41,81,0.1,-226.0
41,42,52,0.1,257.7
41,42,77,0.1,-149.8
41,42,78,0.1,-166.1
41,42,79,0.1,-364.8
41,42,80,0.5,-397.4
41,42,82,0.1,-231.3
41,43,53,0.1,252.4
41,43,78,0.1,-155.1
41,43,79,0.1,-171.4
41,43,80,0.1,-375.4
41,43,81,0.5,-408.0
41,43,83,0.1,-236.6
41,44,54,0.1,247.1
41,44,79,0.1,-160.4
41,44,80,0.1,-176.7
41,44,81,0.1,-386.0
41,44,82,0.5,-418.6
41,44,84,0.1,-241.9
41,45,55,0.1,241.8
41,45,80,0.1,-165.7
41,45,81,0.1,-182.0
41,45,82,0.1,-396.6
41,45,83,0.5,-429.2
41,45,85,0.1,-247.2
41,46,56,0.1,236.5
41,46,81,0.1,-171.0
41,46,82,0.1,-187.3
41,46,83,0.1,-407.2
41,46,84,0.5,-439.8
41,46,86,0.1,-252.5
41,47,57,0.1,231.2
41,47,82,0.1,-176.3
41,47,83,0.1,-192.60000000000002
41,47,84,0.1,-417.79999999999995
41,47,85,0.5,-450.4
41,47,87,0.1,-257.8
41,48,58,0.1,225.9
41,48,83,0.1,-181.60000000000002
41,48,84,0.1,-197.89999999999998
41,48,85,0.1,-428.4
41,48,86,0.5,-461.0
41,48,88,0.1,-263.1
41,49,59,0.1,220.60000000000002
41,49,84,0.1,-186.89999999999998
41,49,85,0.1,-203.2
41,49,86,0.1,-439.0
41,49,87,0.5,-471.6
41,49,89,0.1,-268.4
41,50,60,0.1,215.3
41,50,85,0.1,-192.2
41,50,86,0.1,-208.5
41,50,87,0.1,-449.6
41,50,88,0.5,-482.20000000000005
41,50,90,0.1,-273.7
41,51,61,0.1,210.0
41,51,86,0.1,-197.5
41,51,87,0.1,-213.8
41,51,88,0.1,-460.20000000000005
41,51,89,0.5,-492.79999999999995
41,51,91,0.1,-279.0
42,1,12,0.1,476.7
42,1,37,0.1,69.2
42,1,38,0.1,52.9
42,1,39,0.1,73.2
42,1,40,0.5,40.6
42,1,42,0.1,-12.299999999999999
42,2,13,0.1,469.4
42,2,38,0.1,61.9
42,2,39,0.1,45.6
42,2,40,0.1,58.6
42,2,41,0.5,26.0
42,2,43,0.1,-19.6
42,3,14,0.1,464.1
42,3,39,0.1,56.6
42,3,40,0.1,40.3
42,3,41,0.1,48.0
42,3,42,0.5,15.400000000000006
42,3,44,0.1,-24.9
42,4,15,0.1,458.8
42,4,40,0.1,51.3
42,4,41,0.1,35.0
42,4,42,0.1,37.400000000000006
42,4,43,0.5,4.799999999999997
42,4,45,0.1,-30.2
42,5,16,0.1,453.5
42,5,41,0.1,46.0
42,5,42,0.1,29.700000000000003
42,5,43,0.1,26.799999999999997
42,5,44,0.5,-5.799999999999997
42,5,46,0.1,-35.5
42,6,17,0.1,448.2
42,6,42,0.1,40.7
42,6,43,0.1,24.4
42,6,44,0.1,16.200000000000003
42,6,45,0.5,-16.400000000000006
42,6,47,0.1,-40.8
42,7,18,0.1,442.9
42,7,43,0.1,35.4
42,7,44,0.1,19.1
42,7,45,0.1,5.599999999999994
42,7,46,0.5,-27.0
42,7,48,0.1,-46.1
42,8,19,0.1,437.6
42,8,44,0.1,30.1
42,8,45,0.1,13.799999999999997
42,8,46,0.1,-5.0
42,8,47,0.5,-37.599999999999994
42,8,49,0.1,-51.4
42,9,20,0.1,432.3
42,9,45,0.1,24.799999999999997
42,9,46,0.1,8.5
42,9,47,0.1,-15.599999999999994
42,9,48,0.5,-48.2
42,9,50,0.1,-56.7
42,10,21,0.1,427.0
42,10,46,0.1,19.5
42,10,47,0.1,3.200000000000003
42,10,48,0.1,-26.200000000000003
42,10,49,0.5,-58.8
42,10,51,0.1,-62.0
42,11,22,0.1,421.7
42,11,47,0.1,14.200000000000003
42,11,48,0.1,-2.0999999999999943
42,11,49,0.1,-36.80000000000001
42,11,50,0.5,-69.4
42,11,52,0.1,-67.3
42,12,23,0.1,416.4
42,12,48,0.1,8.900000000000006
42,12,49,0.1,-7.400000000000006
42,12,50,0.1,-47.400000000000006
42,12,51,0.5,-80.0
42,12,53,0.1,-72.6
42,13,24,0.1,411.1
42,13,49,0.1,3.5999999999999943
42,13,50,0.1,-12.700000000000003
42,13,51,0.1,-58.0
42,13,52,0.5,-90.6
42,13,54,0.1,-77.9
42,14,25,0.1,405.8
42,14,50,0.1,-1.7000000000000028
42,14,51,0.1,-18.0
42,14,52,0.1,-68.6
42,14,53,0.5,-101.19999999999999
42,14,55,0.1,-83.2
42,15,26,0.1,400.5
42,15,51,0.1,-7.0
42,15,52,0.1,-23.299999999999997
42,15,53,0.1,-79.19999999999999
42,15,54,0.5,-111.80000000000001
42,15,56,0.1,-88.5
42,16,27,0.1,395.2
42,16,52,0.1,-12.299999999999997
42,16,53,0.1,-28.599999999999994
42,16,54,0.1,-89.80000000000001
42,16,55,0.5,-122.4
42,16,57,0.1,-93.8
42,17,28,0.1,389.9
42,17,53,0.1,-17.599999999999994
42,17,54,0.1,-33.900000000000006
42,17,55,0.1,-100.4
42,17,56,0.5,-133.0
42,17,58,0.1,-99.1
42,18,29,0.1,384.6
42,18,54,0.1,-22.900000000000006
42,18,55,0.1,-39.2
42,18,56,0.1,-111.0
42,18,57,0.5,-143.6
42,18,59,0.1,-104.4
42,19,30,0.1,379.3
42,19,55,0.1,-28.200000000000003
42,19,56,0.1,-44.5
42,19,57,0.1,-121.6
42,19,58,0.5,-154.2
42,19,60,0.1,-109.7
42,20,31,0.1,374.0
42,20,56,0.1,-33.5
42,20,57,0.1,-49.8
42,20,58,0.1,-132.2
42,20,59,0.5,-164.8
42,20,61,0.1,-115.0
42,21,32,0.1,368.7
42,21,57,0.1,-38.8
42,21,58,0.1,-55.099999999999994
42,21,59,0.1,-142.8
42,21,60,0.5,-175.4
42,21,62,0.1,-120.3
42,22,33,0.1,363.4
42,22,58,0.1,-44.099999999999994
42,22,59,0.1,-60.400000000000006
42,22,60,0.1,-153.4
42,22,61,0.5,-186.0
42,22,63,0.1,-125.6
42,23,34,0.1,358.1
42,23,59,0.1,-49.400000000000006
42,23,60,0.1,-65.69999999999999
42,23,61,0.1,-164.0
42,23,62,0.5,-196.60000000000002
42,23,64,0.1,-130.9
42,24,35,0.1,352.8
42,24,60,0.1,-54.69999999999999
42,24,61,0.1,-71.0
42,24,62,0.1,-174.60000000000002
42,24,63,0.5,-207.2
42,24,65,0.1,-136.2
42,25,36,0.1,347.5
42,25,61,0.1,-60.0
42,25,62,0.1,-76.30000000000001
42,25,63,0.1,-185.2
42,25,64,0.5,-217.8
42,25,66,0.1,-141.5
42,26,37,0.1,342.2
42,26,62,0.1,-65.30000000000001
42,26,63,0.1,-81.6
42,26,64,0.1,-195.8
42,26,65,0.5,-228.39999999999998
42,26,67,0.1,-146.8
42,27,38,0.1,336.9
42,27,63,0.1,-70.6
42,27,64,0.1,-86.9
42,27,65,0.1,-206.39999999999998
42,27,66,0.5,-239.0
42,27,68,0.1,-152.1
42,28,39,0.1,331.6
42,28,64,0.1,-75.9
42,28,65,0.1,-92.19999999999999
42,28,66,0.1,-217.0
42,28,67,0.5,-249.60000000000002
42,28,69,0.1,-157.4
42,29,40,0.1,326.3
42,29,65,0.1,-81.19999999999999
42,29,66,0.1,-97.5
42,29,67,0.1,-227.60000000000002
42,29,68,0.5,-260.2
42,29,70,0.1,-162.7
42,30,41,0.1,321.0
42,30,66,0.1,-86.5
42,30,67,0.1,-102.80000000000001
42,30,68,0.1,-238.2
42,30,69,0.5,-270.8
42,30,71,0.1,-168.0
42,31,42,0.1,315.7
42,31,67,0.1,-91.80000000000001
42,31,68,0.1,-108.1
42,31,69,0.1,-248.8
42,31,70,0.5,-281.4
42,31,72,0.1,-173.3
42,32,43,0.1,310.4
42,32,68,0.1,-97.1
42,32,69,0.1,-113.4
42,32,70,0.1,-259.4
42,32,71,0.5,-292.0
42,32,73,0.1,-178.6
42,33,44,0.1,305.1
42,33,69,0.1,-102.4
42,33,70,0.1,-118.69999999999999
42,33,71,0.1,-270.0
42,33,72,0.5,-302.6
42,33,74,0.1,-183.9
42,34,45,0.1,299.8
42,34,70,0.1,-107.69999999999999
42,34,71,0.1,-124.0
42,34,72,0.1,-280.6
42,34,73,0.5,-313.2
42,34,75,0.1,-189.2
42,35,46,0.1,294.5
42,35,71,0.1,-113.0
42,35,72,0.1,-129.3
42,35,73,0.1,-291.2
42,35,74,0.5,-323.8
42,35,76,0.1,-194.5
42,36,47,0.1,289.2
42,36,72,0.1,-118.30000000000001
42,36,73,0.1,-134.6
42,36,74,0.1,-301.8
42,36,75,0.5,-334.4
42,36,77,0.1,-199.8
42,37,48,0.1,283.9
42,37,73,0.1,-123.6
42,37,74,0.1,-139.9
42,37,75,0.1,-312.4
42,37,76,0.5,-345.0
42,37,78,0.1,-205.1
42,38,49,0.1,278.6
42,38,74,0.1,-128.9
42,38,75,0.1,-145.2
42,38,76,0.1,-323.0
42,38,77,0.5,-355.6
42,38,79,0.1,-210.4
42,39,50,0.1,273.3
42,39,75,0.1,-134.2
42,39,76,0.1,-150.5
42,39,77,0.1,-333.6
42,39,78,0.5,-366.2
42,39,80,0.1,-215.7
42,40,51,0.1,268.0
42,40,76,0.1,-139.5
42,40,77,0.1,-155.8
42,40,78,0.1,-344.2
42,40,79,0.5,-376.8
42,40,81,0.1,-221.0
42,41,52,0.1,262.7
42,41,77,0.1,-144.8
42,41,78,0.1,-161.1
42,41,79,0.1,-354.8
42,41,80,0.5,-387.4
42,41,82,0.1,-226.3
42,42,53,0.1,257.4
42,42,78,0.1,-150.1
42,42,79,0.1,-166.4
42,42,80,0.1,-365.4
42,42,81,0.5,-398.0
42,42,83,0.1,-231.6
42,43,54,0.1,252.1
42,43,79,0.1,-155.4
42,43,80,0.1,-171.7
42,43,81,0.1,-376.0
42,43,82,0.5,-408.6
42,43,84,0.1,-236.9
42,44,55,0.1,246.8
42,44,80,0.1,-160.7
42,44,81,0.1,-177.0
42,44,82,0.1,-386.6
42,44,83,0.5,-419.2
42,44,85,0.1,-242.2
42,45,56,0.1,241.5
42,45,81,0.1,-166.0
42,45,82,0.1,-182.3
42,45,83,0.1,-397.2
42,45,84,0.5,-429.8
42,45,86,0.1,-247.5
42,46,57,0.1,236.2
42,46,82,0.1,-171.3
42,46,83,0.1,-187.6
42,46,84,0.1,-407.8
42,46,85,0.5,-440.4
42,46,87,0.1,-252.8
42,47,58,0.1,230.9
42,47,83,0.1,-176.60000000000002
42,47,84,0.1,-192.89999999999998
42,47,85,0.1,-418.4
42,47,86,0.5,-451.0
42,47,88,0.1,-258.1
42,48,59,0.1,225.6
42,48,84,0.1,-181.89999999999998
42,48,85,0.1,-198.2
42,48,86,0.1,-429.0
42,48,87,0.5,-461.6
42,48,89,0.1,-263.4
42,49,60,0.1,220.3
42,49,85,0.1,-187.2
42,49,86,0.1,-203.5
42,49,87,0.1,-439.6
42,49,88,0.5,-472.20000000000005
42,49,90,0.1,-268.7
42,50,61,0.1,215.0
42,50,86,0.1,-192.5
42,50,87,0.1,-208.8
42,50,88,0.1,-450.20000000000005
42,50,89,0.5,-482.79999999999995
42,50,91,0.1,-274.0
42,51,62,0.1,209.7
42,51,87,0.1,-197.8
42,51,88,0.1,-214.10000000000002
42,51,89,0.1,-460.79999999999995
42,51,90,0.5,-493.4
42,51,92,0.1,-279.3
43,1,13,0.1,476.4
43,1,38,0.1,68.9
43,1,39,0.1,52.6
43,1,40,0.1,72.6
43,1,41,0.5,40.0
43,1,43,0.1,-12.6
43,2,14,0.1,469.1
43,2,39,0.1,61.6
43,2,40,0.1,45.3
43,2,41,0.1,58.0
43,2,42,0.5,25.400000000000006
43,2,44,0.1,-19.9
43,3,15,0.1,463.8
43,3,40,0.1,56.3
43,3,41,0.1,40.0
43,3,42,0.1,47.400000000000006
43,3,43,0.5,14.799999999999997
43,3,45,0.1,-25.2
43,4,16,0.1,458.5
43,4,41,0.1,51.0
43,4,42,0.1,34.7
43,4,43,0.1,36.8
43,4,44,0.5,4.200000000000003
43,4,46,0.1,-30.5
43,5,17,0.1,453.2
43,5,42,0.1,45.7
43,5,43,0.1,29.4
43,5,44,0.1,26.200000000000003
43,5,45,0.5,-6.400000000000006
43,5,47,0.1,-35.8
43,6,18,0.1,447.9
43,6,43,0.1,40.4
43,6,44,0.1,24.1
43,6,45,0.1,15.599999999999994
43,6,46,0.5,-17.0
43,6,48,0.1,-41.1
43,7,19,0.1,442.6
43,7,44,0.1,35.1
43,7,45,0.1,18.799999999999997
43,7,46,0.1,5.0
43,7,47,0.5,-27.599999999999994
43,7,49,0.1,-46.4
43,8,20,0.1,437.3
43,8,45,0.1,29.799999999999997
43,8,46,0.1,13.5
43,8,47,0.1,-5.599999999999994
43,8,48,0.5,-38.2
43,8,50,0.1,-51.7
43,9,21,0.1,432.0
43,9,46,0.1,24.5
43,9,47,0.1,8.200000000000003
43,9,48,0.1,-16.200000000000003
43,9,49,0.5,-48.8
43,9,51,0.1,-57.0
43,10,22,0.1,426.7
43,10,47,0.1,19.200000000000003
43,10,48,0.1,2.8999999999999986
43,10,49,0.1,-26.799999999999997
43,10,50,0.5,-59.400000000000006
43,10,52,0.1,-62.3
43,11,23,0.1,421.4
43,11,48,0.1,13.900000000000006
43,11,49,0.1,-2.4000000000000057
43,11,50,0.1,-37.400000000000006
43,11,51,0.5,-70.0
43,11,53,0.1,-67.6
43,12,24,0.1,416.1
43,12,49,0.1,8.599999999999994
43,12,50,0.1,-7.700000000000003
43,12,51,0.1,-48.0
43,12,52,0.5,-80.6
43,12,54,0.1,-72.9
43,13,25,0.1,410.8
43,13,50,0.1,3.299999999999997
43,13,51,0.1,-13.0
43,13,52,0.1,-58.599999999999994
43,13,53,0.5,-91.19999999999999
43,13,55,0.1,-78.2
43,14,26,0.1,405.5
43,14,51,0.1,-2.0
43,14,52,0.1,-18.299999999999997
43,14,53,0.1,-69.19999999999999
43,14,54,0.5,-101.80000000000001
43,14,56,0.1,-83.5
43,15,27,0.1,400.2
43,15,52,0.1,-7.299999999999997
43,15,53,0.1,-23.599999999999994
43,15,54,0.1,-79.80000000000001
43,15,55,0.5,-112.4
43,15,57,0.1,-88.8
43,16,28,0.1,394.9
43,16,53,0.1,-12.599999999999994
43,16,54,0.1,-28.900000000000006
43,16,55,0.1,-90.4
43,16,56,0.5,-123.0
43,16,58,0.1,-94.1
43,17,29,0.1,389.6
43,17,54,0.1,-17.900000000000006
43,17,55,0.1,-34.2
43,17,56,0.1,-101.0
43,17,57,0.5,-133.6
43,17,59,0.1,-99.4
43,18,30,0.1,384.3
43,18,55,0.1,-23.200000000000003
43,18,56,0.1,-39.5
43,18,57,0.1,-111.6
43,18,58,0.5,-144.2
43,18,60,0.1,-104.7
43,19,31,0.1,379.0
43,19,56,0.1,-28.5
43,19,57,0.1,-44.8
43,19,58,0.1,-122.19999999999999
43,19,59,0.5,-154.8
43,19,61,0.1,-110.0
43,20,32,0.1,373.7
43,20,57,0.1,-33.8
43,20,58,0.1,-50.099999999999994
43,20,59,0.1,-132.8
43,20,60,0.5,-165.4
43,20,62,0.1,-115.3
