idstatefrom,idaction,idstateto,probability,reward
15,3,19,0.0309,-36.00000000000014
15,3,20,0.0211,-36.00000000000012
15,3,21,0.0183,-36.00000000000012
15,3,22,0.0109,-36.00000000000008
15,3,23,0.0082,-35.999999999999986
15,3,24,0.0054,-35.999999999999986
15,3,25,0.0023,-35.999999999999986
15,3,26,0.0017,-35.99999999999999
15,3,27,0.0022,-35.999999999999986
15,3,28,0.0004,-36.0
15,3,29,0.0002,-36.0
15,3,30,0.0002,-36.0
15,3,31,0.0001,-36.0
15,4,5,0.0082,-76.00000000000007
15,4,6,0.0246,-76.00000000000033
15,4,7,0.0561,-75.99999999999973
15,4,8,0.0872,-75.9999999999992
15,4,9,0.0952,-75.9999999999992
15,4,10,0.1009,-75.9999999999992
15,4,11,0.097,-75.9999999999992
15,4,12,0.0937,-75.9999999999992
15,4,13,0.0961,-75.9999999999992
15,4,14,0.0828,-75.9999999999992
15,4,15,0.0664,-75.99999999999949
15,4,16,0.0599,-75.99999999999964
15,4,17,0.0415,-75.99999999999982
15,4,18,0.0362,-76.00000000000007
15,4,19,0.0195,-76.00000000000033
15,4,20,0.014,-76.00000000000024
15,4,21,0.0101,-76.00000000000016
15,4,22,0.0054,-76.00000000000006
15,4,23,0.0024,-76.0000000000001
15,4,24,0.0013,-76.00000000000011
15,4,25,0.0009,-76.00000000000013
15,4,26,0.0005,-76.00000000000013
15,4,28,0.0001,-76.00000000000011
15,5,5,0.0069,-115.99999999999976
15,5,6,0.0194,-116.00000000000026
15,5,7,0.0457,-115.99999999999883
15,5,8,0.0698,-115.9999999999978
15,5,9,0.0845,-115.99999999999724
15,5,10,0.1045,-115.9999999999972
15,5,11,0.115,-115.9999999999972
15,5,12,0.1264,-115.99999999999729
15,5,13,0.1101,-115.9999999999972
15,5,14,0.0913,-115.99999999999714
15,5,15,0.0806,-115.99999999999729
15,5,16,0.0608,-115.999999999998
15,5,17,0.0391,-115.9999999999996
15,5,18,0.0217,-116.00000000000036
15,5,19,0.0112,-116.00000000000004
15,5,20,0.0059,-115.9999999999998
15,5,21,0.0034,-115.99999999999996
15,5,22,0.0022,-115.99999999999989
15,5,23,0.0012,-115.99999999999984
15,5,24,0.0003,-115.99999999999989
16,1,8,0.0003,775.0
16,1,9,0.0007,775.0
16,1,10,0.0007,775.0
16,1,11,0.0009,775.0
16,1,12,0.0015,774.9999999999998
16,1,13,0.0022,775.0000000000001
16,1,14,0.0046,775.0
16,1,15,0.0056,774.9999999999995
16,1,16,0.0052,774.9999999999997
16,1,17,0.0093,775.0000000000002
16,1,18,0.0127,775.0000000000015
16,1,19,0.0158,775.0000000000015
16,1,20,0.0226,775.0000000000022
16,1,21,0.0235,775.0000000000025
16,1,22,0.0303,775.0000000000035
16,1,23,0.0368,774.9999999999998
16,1,24,0.0465,774.9999999999956
16,1,25,0.0516,774.9999999999943
16,1,26,0.0537,774.999999999994
16,1,27,0.0561,774.9999999999935
16,1,28,0.0625,774.9999999999922
16,1,29,0.061,774.9999999999925
16,1,30,0.0638,774.9999999999918
16,1,31,0.0568,774.9999999999934
16,1,32,0.0569,774.9999999999934
16,1,33,0.0503,774.9999999999947
16,1,34,0.0474,774.9999999999953
16,1,35,0.0426,774.9999999999967
16,1,36,0.0387,774.9999999999985
16,1,37,0.0321,775.0000000000028
16,1,38,0.0266,775.0000000000034
16,1,39,0.0201,775.0000000000015
16,1,40,0.0178,775.0000000000015
16,1,41,0.0117,775.000000000001
16,1,42,0.0101,775.0000000000008
16,1,43,0.0064,774.9999999999994
16,1,44,0.0041,775.0000000000002
16,1,45,0.0039,775.0000000000003
16,1,46,0.0024,775.0000000000003
16,1,47,0.0011,774.9999999999999
16,1,48,0.001,775.0
16,1,49,0.0007,775.0
16,1,50,0.0008,775.0
16,1,51,0.0006,775.0
16,2,6,0.0159,-25.00000000000007
16,2,7,0.0384,-24.99999999999995
16,2,8,0.075,-24.99999999999963
16,2,9,0.1052,-24.999999999999435
16,2,10,0.109,-24.99999999999946
16,2,11,0.0862,-24.99999999999956
16,2,12,0.0694,-24.99999999999964
16,2,13,0.0647,-24.99999999999964
16,2,14,0.0647,-24.99999999999964
16,2,15,0.0591,-24.99999999999968
16,2,16,0.0491,-24.9999999999998
16,2,17,0.046,-24.999999999999844
16,2,18,0.0427,-24.999999999999883
16,2,19,0.0399,-24.99999999999993
16,2,20,0.0303,-25.000000000000146
16,2,21,0.0248,-25.000000000000128
16,2,22,0.0182,-25.00000000000008
16,2,23,0.0162,-25.000000000000075
16,2,24,0.0122,-25.000000000000043
16,2,25,0.0095,-25.0
16,2,26,0.0072,-24.999999999999982
16,2,27,0.0056,-24.99999999999999
16,2,28,0.0038,-25.000000000000018
16,2,29,0.0025,-25.0
16,2,30,0.0019,-24.999999999999996
16,2,31,0.0008,-24.999999999999996
16,2,32,0.0006,-25.0
16,2,33,0.0007,-24.999999999999996
16,2,35,0.0002,-25.0
16,2,37,0.0001,-25.0
16,2,39,0.0001,-25.0
16,3,6,0.0135,-65.00000000000006
16,3,7,0.0338,-64.99999999999997
16,3,8,0.0756,-64.99999999999945
16,3,9,0.1074,-64.99999999999945
16,3,10,0.1118,-64.99999999999945
16,3,11,0.0901,-64.99999999999945
16,3,12,0.0854,-64.99999999999945
16,3,13,0.0724,-64.99999999999949
16,3,14,0.0732,-64.99999999999949
16,3,15,0.0654,-64.99999999999963
16,3,16,0.0501,-64.9999999999997
16,3,17,0.0518,-64.9999999999997
16,3,18,0.0439,-64.99999999999984
16,3,19,0.0358,-64.99999999999991
16,3,20,0.0259,-65.00000000000013
16,3,21,0.0209,-65.00000000000013
16,3,22,0.0139,-65.00000000000006
16,3,23,0.0113,-65.00000000000003
16,3,24,0.0067,-64.99999999999994
16,3,25,0.0042,-65.00000000000003
16,3,26,0.0031,-65.00000000000003
16,3,27,0.0017,-65.0
16,3,28,0.001,-65.0
16,3,29,0.0006,-65.0
16,3,30,0.0004,-65.0
16,3,31,0.0001,-65.0
16,4,6,0.0133,-105.00000000000016
16,4,7,0.0338,-104.99999999999994
16,4,8,0.0684,-104.9999999999981
16,4,9,0.1018,-104.99999999999804
16,4,10,0.1082,-104.999999999998
16,4,11,0.0996,-104.99999999999804
16,4,12,0.0968,-104.99999999999802
16,4,13,0.0907,-104.99999999999808
16,4,14,0.0814,-104.99999999999817
16,4,15,0.0749,-104.99999999999804
16,4,16,0.0659,-104.99999999999814
16,4,17,0.049,-104.99999999999864
16,4,18,0.0389,-104.9999999999996
16,4,19,0.0275,-105.00000000000016
16,4,20,0.0164,-105.00000000000016
16,4,21,0.0143,-105.00000000000016
16,4,22,0.0078,-104.99999999999994
16,4,23,0.0057,-105.0
16,4,24,0.0027,-105.00000000000014
16,4,25,0.0015,-105.00000000000009
16,4,26,0.0004,-105.00000000000011
16,4,27,0.0005,-105.00000000000011
16,4,28,0.0003,-105.00000000000011
16,4,29,0.0001,-105.00000000000011
16,4,34,0.0001,-105.00000000000011
16,5,6,0.0085,-144.99999999999983
16,5,7,0.0267,-145.0000000000003
16,5,8,0.0572,-144.99999999999886
16,5,9,0.0861,-144.99999999999795
16,5,10,0.1084,-144.99999999999795
16,5,11,0.1118,-144.99999999999787
16,5,12,0.124,-144.9999999999975
16,5,13,0.1079,-144.99999999999795
16,5,14,0.1025,-144.99999999999795
16,5,15,0.0863,-144.99999999999795
16,5,16,0.0682,-144.9999999999983
16,5,17,0.0459,-144.99999999999915
16,5,18,0.0314,-145.0000000000003
16,5,19,0.0164,-145.00000000000026
16,5,20,0.01,-145.00000000000006
16,5,21,0.0046,-144.99999999999991
16,5,22,0.0018,-144.99999999999986
16,5,23,0.0013,-144.99999999999986
16,5,24,0.0006,-144.9999999999999
16,5,25,0.0003,-144.9999999999999
16,5,28,0.0001,-144.9999999999999
17,1,7,0.0002,744.0
17,1,8,0.0002,744.0
17,1,9,0.0003,744.0
17,1,10,0.0002,744.0
17,1,11,0.0004,744.0
17,1,12,0.0009,743.9999999999998
17,1,13,0.0018,743.9999999999999
17,1,14,0.0031,744.0000000000007
17,1,15,0.0029,744.0000000000005
17,1,16,0.0065,743.9999999999995
17,1,17,0.0063,743.9999999999997
17,1,18,0.0085,743.9999999999995
17,1,19,0.0125,744.0000000000016
17,1,20,0.0184,744.0000000000023
17,1,21,0.023,744.000000000003
17,1,22,0.0269,744.0000000000025
17,1,23,0.0277,744.0000000000025
17,1,24,0.0335,744.0000000000008
17,1,25,0.04,743.9999999999966
17,1,26,0.0471,743.9999999999917
17,1,27,0.0529,743.9999999999901
17,1,28,0.0595,743.9999999999891
17,1,29,0.0563,743.9999999999894
17,1,30,0.0553,743.9999999999897
17,1,31,0.0625,743.9999999999886
17,1,32,0.0575,743.9999999999893
17,1,33,0.0538,743.9999999999899
17,1,34,0.0508,743.9999999999906
17,1,35,0.0475,743.9999999999916
17,1,36,0.0444,743.9999999999931
17,1,37,0.0399,743.9999999999966
17,1,38,0.0327,744.0000000000014
17,1,39,0.0277,744.0000000000025
17,1,40,0.0213,744.0000000000024
17,1,41,0.0183,744.0000000000023
17,1,42,0.0159,744.0000000000022
17,1,43,0.011,744.000000000001
17,1,44,0.0086,743.9999999999995
17,1,45,0.0068,743.9999999999994
17,1,46,0.0051,744.0
17,1,47,0.0036,744.0000000000007
17,1,48,0.0024,744.0000000000002
17,1,49,0.0021,744.0
17,1,50,0.0014,743.9999999999999
17,1,51,0.0023,744.0000000000001
17,2,6,0.0164,-56.000000000000206
17,2,7,0.036,-56.00000000000004
17,2,8,0.0743,-55.99999999999899
17,2,9,0.1055,-55.99999999999888
17,2,10,0.1033,-55.99999999999888
17,2,11,0.0876,-55.99999999999908
17,2,12,0.0717,-55.999999999999
17,2,13,0.0647,-55.99999999999914
17,2,14,0.0583,-55.99999999999922
17,2,15,0.0546,-55.99999999999928
17,2,16,0.0524,-55.99999999999932
17,2,17,0.0481,-55.999999999999424
17,2,18,0.0436,-55.999999999999616
17,2,19,0.0374,-55.99999999999998
17,2,20,0.0291,-56.00000000000028
17,2,21,0.0249,-56.00000000000026
17,2,22,0.0224,-56.00000000000028
17,2,23,0.0171,-56.000000000000206
17,2,24,0.0136,-56.00000000000016
17,2,25,0.0093,-55.99999999999999
17,2,26,0.0072,-55.99999999999993
17,2,27,0.0068,-55.99999999999993
17,2,28,0.0051,-55.99999999999998
17,2,29,0.0036,-56.00000000000003
17,2,30,0.0026,-56.00000000000001
17,2,31,0.0019,-55.99999999999998
17,2,32,0.0007,-55.99999999999999
17,2,33,0.0008,-55.99999999999999
17,2,34,0.0003,-55.99999999999999
17,2,35,0.0003,-55.99999999999999
17,2,36,0.0001,-56.0
17,2,37,0.0001,-56.0
17,2,38,0.0002,-56.0
17,3,6,0.015,-96.0000000000002
17,3,7,0.0328,-96.0000000000002
17,3,8,0.0669,-95.99999999999883
17,3,9,0.0928,-95.99999999999854
17,3,10,0.1075,-95.99999999999852
17,3,11,0.0895,-95.99999999999854
17,3,12,0.0835,-95.9999999999986
17,3,13,0.0719,-95.99999999999868
17,3,14,0.0685,-95.99999999999878
17,3,15,0.0658,-95.99999999999888
17,3,16,0.0588,-95.99999999999908
17,3,17,0.0506,-95.99999999999947
17,3,18,0.0425,-96.0
17,3,19,0.0391,-96.00000000000004
17,3,20,0.029,-96.00000000000036
17,3,21,0.0241,-96.00000000000036
17,3,22,0.0188,-96.00000000000028
17,3,23,0.0159,-96.0000000000002
17,3,24,0.0098,-95.99999999999996
17,3,25,0.0058,-95.99999999999991
17,3,26,0.004,-96.00000000000006
17,3,27,0.003,-96.00000000000006
17,3,28,0.0009,-96.0
17,3,29,0.0023,-96.0
17,3,30,0.0006,-96.0
17,3,31,0.0004,-96.0
17,3,34,0.0001,-96.0
17,3,36,0.0001,-96.0
17,4,6,0.0124,-136.00000000000026
17,4,7,0.0296,-136.00000000000043
17,4,8,0.0569,-135.99999999999906
17,4,9,0.0938,-135.9999999999989
17,4,10,0.102,-135.9999999999989
17,4,11,0.0935,-135.9999999999989
17,4,12,0.0987,-135.9999999999989
17,4,13,0.0836,-135.9999999999989
17,4,14,0.0843,-135.9999999999989
17,4,15,0.0737,-135.9999999999989
17,4,16,0.0652,-135.99999999999892
17,4,17,0.0602,-135.99999999999906
17,4,18,0.0451,-135.99999999999912
17,4,19,0.0323,-136.0000000000003
17,4,20,0.0262,-136.0000000000004
17,4,21,0.016,-136.00000000000034
17,4,22,0.0127,-136.00000000000026
17,4,23,0.0053,-136.00000000000009
17,4,24,0.004,-136.00000000000017
17,4,25,0.0025,-136.0000000000002
17,4,26,0.001,-136.0000000000001
17,4,27,0.0006,-136.0000000000001
17,4,28,0.0001,-136.0000000000001
17,4,29,0.0002,-136.0000000000001
17,4,30,0.0001,-136.0000000000001
17,5,6,0.0078,-176.0000000000001
17,5,7,0.0208,-176.00000000000068
17,5,8,0.053,-175.99999999999818
17,5,9,0.0784,-175.9999999999972
17,5,10,0.0955,-175.9999999999968
17,5,11,0.113,-175.99999999999622
17,5,12,0.114,-175.99999999999616
17,5,13,0.1069,-175.99999999999636
17,5,14,0.1067,-175.99999999999636
17,5,15,0.0857,-175.9999999999972
17,5,16,0.0703,-175.9999999999974
17,5,17,0.054,-175.9999999999981
17,5,18,0.04,-175.99999999999966
17,5,19,0.0254,-176.00000000000057
17,5,20,0.0142,-176.0000000000006
17,5,21,0.0081,-176.0000000000001
17,5,22,0.0029,-176.00000000000003
17,5,23,0.0021,-175.99999999999991
17,5,24,0.0005,-175.99999999999991
17,5,25,0.0005,-175.99999999999991
17,5,26,0.0001,-175.9999999999999
17,5,27,0.0001,-175.9999999999999
18,1,7,0.0001,711.0
18,1,8,0.0002,710.9999999999999
18,1,9,0.0006,710.9999999999999
18,1,10,0.0001,711.0
18,1,11,0.0006,710.9999999999999
18,1,12,0.0006,710.9999999999999
18,1,13,0.0015,710.9999999999999
18,1,14,0.0016,710.9999999999999
18,1,15,0.0035,711.0000000000003
18,1,16,0.004,711.0000000000003
18,1,17,0.0056,710.9999999999999
18,1,18,0.0078,710.9999999999992
18,1,19,0.0088,710.9999999999992
18,1,20,0.0116,710.9999999999992
18,1,21,0.0146,710.9999999999992
18,1,22,0.0182,710.9999999999992
18,1,23,0.0222,710.9999999999992
18,1,24,0.0298,710.9999999999992
18,1,25,0.0315,710.999999999999
18,1,26,0.0382,710.9999999999943
18,1,27,0.0421,710.9999999999936
18,1,28,0.0488,710.9999999999934
18,1,29,0.0526,710.9999999999932
18,1,30,0.0541,710.9999999999932
18,1,31,0.0616,710.999999999993
18,1,32,0.0564,710.999999999993
18,1,33,0.0573,710.999999999993
18,1,34,0.0594,710.999999999993
18,1,35,0.0551,710.999999999993
18,1,36,0.0457,710.9999999999934
18,1,37,0.0478,710.9999999999934
18,1,38,0.0393,710.9999999999941
18,1,39,0.0322,710.9999999999986
18,1,40,0.0304,710.9999999999992
18,1,41,0.0244,710.9999999999992
18,1,42,0.0216,710.9999999999992
18,1,43,0.0179,710.9999999999992
18,1,44,0.0136,710.9999999999992
18,1,45,0.0099,710.9999999999992
18,1,46,0.0093,710.9999999999992
18,1,47,0.0059,710.9999999999998
18,1,48,0.0044,711.0000000000001
18,1,49,0.0034,711.0000000000003
18,1,50,0.0023,711.0000000000001
18,1,51,0.0034,711.0000000000003
18,2,7,0.0154,-89.0000000000003
18,2,8,0.04,-88.99999999999949
18,2,9,0.0812,-88.99999999999875
18,2,10,0.1117,-88.99999999999783
18,2,11,0.1101,-88.99999999999784
18,2,12,0.0874,-88.99999999999875
18,2,13,0.071,-88.99999999999875
18,2,14,0.0585,-88.99999999999889
18,2,15,0.0527,-88.99999999999903
18,2,16,0.0533,-88.999999999999
18,2,17,0.0512,-88.99999999999908
18,2,18,0.0425,-88.99999999999932
18,2,19,0.0399,-88.99999999999949
18,2,20,0.0401,-88.99999999999947
18,2,21,0.03,-89.00000000000036
18,2,22,0.0273,-89.00000000000036
18,2,23,0.0199,-89.00000000000034
18,2,24,0.0166,-89.0000000000003
18,2,25,0.0119,-89.00000000000014
18,2,26,0.0121,-89.00000000000017
18,2,27,0.0088,-88.99999999999999
18,2,28,0.0059,-89.0
18,2,29,0.0031,-89.00000000000009
18,2,30,0.0037,-89.00000000000011
18,2,31,0.0013,-88.99999999999999
18,2,32,0.0016,-88.99999999999997
18,2,33,0.0009,-89.0
18,2,34,0.0005,-89.00000000000001
18,2,35,0.0006,-89.00000000000001
18,2,36,0.0004,-89.0
18,2,39,0.0001,-89.0
18,2,40,0.0002,-89.0
18,2,41,0.0001,-89.0
18,3,7,0.014,-128.99999999999994
18,3,8,0.0381,-128.99999999999915
18,3,9,0.0775,-128.9999999999978
18,3,10,0.1104,-128.9999999999978
18,3,11,0.1084,-128.9999999999978
18,3,12,0.0871,-128.9999999999978
18,3,13,0.0801,-128.9999999999978
18,3,14,0.0668,-128.9999999999981
18,3,15,0.0645,-128.99999999999858
18,3,16,0.0613,-128.99999999999864
18,3,17,0.0573,-128.99999999999864
18,3,18,0.0501,-128.99999999999864
18,3,19,0.0438,-128.99999999999864
18,3,20,0.0344,-128.99999999999972
18,3,21,0.0281,-129.00000000000009
18,3,22,0.023,-129.00000000000009
18,3,23,0.0158,-128.99999999999994
18,3,24,0.0136,-128.99999999999994
18,3,25,0.0093,-128.99999999999991
18,3,26,0.0056,-128.99999999999994
18,3,27,0.0038,-129.00000000000006
18,3,28,0.0026,-129.00000000000006
18,3,29,0.0018,-128.99999999999997
18,3,30,0.0014,-128.99999999999997
18,3,31,0.0004,-128.99999999999997
18,3,32,0.0004,-128.99999999999997
18,3,33,0.0004,-128.99999999999997
18,4,7,0.0117,-169.00000000000014
18,4,8,0.0336,-169.0000000000006
18,4,9,0.0661,-168.9999999999983
18,4,10,0.1019,-168.99999999999764
18,4,11,0.1168,-168.99999999999713
18,4,12,0.0934,-168.99999999999807
18,4,13,0.0982,-168.99999999999784
18,4,14,0.0872,-168.99999999999807
18,4,15,0.0783,-168.99999999999807
18,4,16,0.0678,-168.9999999999982
18,4,17,0.0618,-168.9999999999985
18,4,18,0.051,-168.99999999999926
18,4,19,0.0396,-169.00000000000014
18,4,20,0.0313,-169.0000000000008
18,4,21,0.022,-169.0000000000005
18,4,22,0.0135,-169.00000000000023
18,4,23,0.0105,-169.0000000000001
18,4,24,0.0057,-169.00000000000003
18,4,25,0.0037,-169.00000000000026
18,4,26,0.0029,-169.00000000000017
18,4,27,0.0011,-169.00000000000006
18,4,28,0.0013,-169.00000000000006
18,4,29,0.0002,-169.0000000000001
18,4,30,0.0002,-169.0000000000001
18,4,31,0.0002,-169.0000000000001
18,5,7,0.0103,-209.00000000000009
18,5,8,0.0288,-209.00000000000088
18,5,9,0.0606,-208.99999999999665
18,5,10,0.0981,-208.99999999999537
18,5,11,0.1153,-208.99999999999537
18,5,12,0.1204,-208.99999999999537
18,5,13,0.1085,-208.9999999999954
18,5,14,0.1053,-208.9999999999954
18,5,15,0.0914,-208.99999999999628
18,5,16,0.0796,-208.99999999999608
18,5,17,0.0609,-208.99999999999665
18,5,18,0.0458,-208.99999999999787
18,5,19,0.0308,-209.00000000000088
18,5,20,0.0213,-209.00000000000065
18,5,21,0.0113,-209.0000000000002
18,5,22,0.0052,-208.99999999999983
18,5,23,0.0036,-209.00000000000003
18,5,24,0.0018,-208.99999999999972
18,5,25,0.0007,-208.99999999999983
18,5,26,0.0003,-208.99999999999983
19,1,9,0.0001,676.0
19,1,10,0.0001,676.0
19,1,11,0.0003,676.0
19,1,12,0.0007,676.0
19,1,13,0.0009,675.9999999999999
19,1,14,0.0011,675.9999999999999
19,1,15,0.0016,676.0
19,1,16,0.0029,676.0000000000005
19,1,17,0.0033,676.0000000000006
19,1,18,0.0048,676.0000000000002
19,1,19,0.0068,675.9999999999995
19,1,20,0.0095,676.0000000000003
19,1,21,0.0135,676.0000000000006
19,1,22,0.0158,676.0000000000006
19,1,23,0.0189,676.0000000000007
19,1,24,0.0226,676.0000000000007
19,1,25,0.0308,676.0000000000027
19,1,26,0.0292,676.0000000000026
19,1,27,0.0374,676.0000000000003
19,1,28,0.0385,675.9999999999999
19,1,29,0.0466,675.9999999999976
19,1,30,0.046,675.9999999999978
19,1,31,0.0583,675.9999999999936
19,1,32,0.0519,675.9999999999953
19,1,33,0.0533,675.999999999995
19,1,34,0.0528,675.9999999999951
19,1,35,0.057,675.9999999999941
19,1,36,0.054,675.9999999999948
19,1,37,0.0569,675.9999999999941
19,1,38,0.0421,675.999999999999
19,1,39,0.041,675.9999999999992
19,1,40,0.0393,675.9999999999995
19,1,41,0.0345,676.0000000000015
19,1,42,0.027,676.0000000000022
19,1,43,0.0213,676.0000000000007
19,1,44,0.0203,676.0000000000007
19,1,45,0.0159,676.0000000000006
19,1,46,0.0102,676.0000000000005
19,1,47,0.0084,675.9999999999997
19,1,48,0.0072,675.9999999999995
19,1,49,0.0055,675.9999999999998
19,1,50,0.0034,676.0000000000007
19,1,51,0.0083,675.9999999999995
19,2,7,0.0174,-124.00000000000024
19,2,8,0.0366,-123.99999999999986
19,2,9,0.0791,-123.99999999999756
19,2,10,0.1049,-123.99999999999758
19,2,11,0.1027,-123.99999999999758
19,2,12,0.0798,-123.99999999999756
19,2,13,0.0613,-123.99999999999832
19,2,14,0.0581,-123.99999999999848
19,2,15,0.0593,-123.9999999999984
19,2,16,0.0549,-123.99999999999864
19,2,17,0.0547,-123.99999999999866
19,2,18,0.0464,-123.99999999999945
19,2,19,0.0414,-123.99999999999967
19,2,20,0.039,-123.9999999999998
19,2,21,0.0323,-124.00000000000018
19,2,22,0.027,-124.0000000000003
19,2,23,0.0228,-124.00000000000028
19,2,24,0.0211,-124.00000000000026
19,2,25,0.0143,-124.00000000000014
19,2,26,0.0122,-124.00000000000009
19,2,27,0.0094,-124.0
19,2,28,0.0067,-123.99999999999991
19,2,29,0.006,-123.99999999999991
19,2,30,0.0041,-124.00000000000011
19,2,31,0.0029,-124.0000000000001
19,2,32,0.002,-124.0
19,2,33,0.0015,-124.0
19,2,34,0.0009,-124.0
19,2,35,0.0004,-124.0
19,2,36,0.0005,-124.0
19,2,37,0.0002,-124.0
19,2,38,0.0001,-124.0
19,3,7,0.0141,-164.00000000000043
19,3,8,0.0369,-163.99999999999986
19,3,9,0.0686,-163.99999999999807
19,3,10,0.1013,-163.999999999998
19,3,11,0.0976,-163.999999999998
19,3,12,0.0878,-163.999999999998
19,3,13,0.0737,-163.999999999998
19,3,14,0.0683,-163.99999999999807
19,3,15,0.0628,-163.99999999999832
19,3,16,0.066,-163.99999999999815
19,3,17,0.0613,-163.9999999999984
19,3,18,0.0536,-163.99999999999883
19,3,19,0.0451,-163.99999999999946
19,3,20,0.0391,-163.99999999999963
19,3,21,0.0288,-164.00000000000065
19,3,22,0.0256,-164.00000000000065
19,3,23,0.0195,-164.0000000000006
19,3,24,0.0133,-164.0000000000004
19,3,25,0.0111,-164.00000000000034
19,3,26,0.0083,-163.9999999999999
19,3,27,0.0054,-164.0
19,3,28,0.0041,-164.00000000000009
19,3,29,0.0031,-164.00000000000003
19,3,30,0.0024,-164.00000000000003
19,3,31,0.0014,-163.99999999999994
19,3,32,0.0003,-164.0
19,3,33,0.0004,-164.0
19,3,36,0.0001,-164.0
19,4,7,0.0118,-204.00000000000037
19,4,8,0.0321,-204.00000000000077
19,4,9,0.0626,-203.99999999999827
19,4,10,0.0918,-203.9999999999981
19,4,11,0.0993,-203.99999999999807
19,4,12,0.0907,-203.99999999999807
19,4,13,0.0867,-203.99999999999804
19,4,14,0.0799,-203.9999999999979
19,4,15,0.0813,-203.99999999999795
19,4,16,0.0762,-203.99999999999795
19,4,17,0.065,-203.99999999999804
19,4,18,0.0562,-203.9999999999987
19,4,19,0.0454,-203.9999999999989
19,4,20,0.0384,-203.99999999999943
19,4,21,0.0291,-204.0000000000009
19,4,22,0.0204,-204.00000000000088
19,4,23,0.0112,-204.0000000000003
19,4,24,0.0103,-204.00000000000023
19,4,25,0.0049,-204.0000000000002
19,4,26,0.0032,-204.00000000000023
19,4,27,0.0013,-204.00000000000009
19,4,28,0.0008,-204.00000000000009
19,4,29,0.0007,-204.00000000000009
19,4,30,0.0004,-204.0000000000001
19,4,31,0.0001,-204.0000000000001
19,4,32,0.0002,-204.0000000000001
19,5,7,0.0073,-243.9999999999996
19,5,8,0.0247,-244.00000000000077
19,5,9,0.0525,-243.9999999999976
19,5,10,0.0786,-243.999999999996
19,5,11,0.0996,-243.9999999999953
19,5,12,0.1073,-243.99999999999517
19,5,13,0.1062,-243.9999999999952
19,5,14,0.1043,-243.99999999999525
19,5,15,0.1025,-243.99999999999525
19,5,16,0.0849,-243.99999999999577
19,5,17,0.0759,-243.9999999999961
19,5,18,0.0543,-243.99999999999744
19,5,19,0.0438,-243.99999999999852
19,5,20,0.0255,-244.00000000000077
19,5,21,0.0143,-244.0000000000003
19,5,22,0.0088,-243.9999999999997
19,5,23,0.0056,-243.99999999999972
19,5,24,0.0016,-243.99999999999983
19,5,25,0.0012,-243.99999999999983
19,5,26,0.0005,-243.99999999999991
19,5,27,0.0005,-243.99999999999991
19,5,28,0.0001,-243.9999999999999
20,1,8,0.0002,639.0
20,1,9,0.0001,639.0
20,1,10,0.0002,639.0
20,1,11,0.0001,639.0
20,1,12,0.0004,639.0
20,1,13,0.0006,639.0
20,1,14,0.0009,638.9999999999999
20,1,15,0.0015,638.9999999999999
20,1,16,0.002,638.9999999999999
20,1,17,0.0021,639.0
20,1,18,0.0033,639.0000000000001
20,1,19,0.0057,638.9999999999998
20,1,20,0.0072,638.9999999999995
20,1,21,0.0081,638.9999999999997
20,1,22,0.0099,639.0000000000002
20,1,23,0.0144,639.0000000000008
20,1,24,0.0201,639.0000000000008
20,1,25,0.0227,639.0000000000008
20,1,26,0.0266,639.0000000000011
20,1,27,0.0319,639.0000000000011
20,1,28,0.0368,638.9999999999985
20,1,29,0.0407,638.9999999999965
20,1,30,0.0433,638.9999999999947
20,1,31,0.0479,638.9999999999939
20,1,32,0.0508,638.9999999999933
20,1,33,0.0553,638.9999999999916
20,1,34,0.0558,638.9999999999915
20,1,35,0.0522,638.9999999999927
20,1,36,0.0585,638.999999999991
20,1,37,0.0509,638.9999999999932
20,1,38,0.0525,638.9999999999926
20,1,39,0.0452,638.9999999999943
20,1,40,0.0405,638.9999999999967
20,1,41,0.0387,638.9999999999977
20,1,42,0.0305,639.0000000000017
20,1,43,0.0291,639.0000000000015
20,1,44,0.0236,639.0000000000008
20,1,45,0.0215,639.0000000000008
20,1,46,0.0164,639.0000000000008
20,1,47,0.0117,639.0000000000008
20,1,48,0.0105,639.0000000000005
20,1,49,0.0091,639.0
20,1,50,0.0063,638.9999999999998
20,1,51,0.0142,639.0000000000008
20,2,8,0.0171,-161.0000000000004
20,2,9,0.0425,-160.9999999999993
20,2,10,0.081,-160.9999999999977
20,2,11,0.1139,-160.99999999999704
20,2,12,0.1072,-160.99999999999736
20,2,13,0.0862,-160.9999999999977
20,2,14,0.0658,-160.99999999999795
20,2,15,0.0622,-160.9999999999981
20,2,16,0.0525,-160.99999999999866
20,2,17,0.0485,-160.99999999999898
20,2,18,0.0478,-160.999999999999
20,2,19,0.0452,-160.9999999999991
20,2,20,0.0382,-160.99999999999977
20,2,21,0.0366,-160.99999999999991
20,2,22,0.0318,-161.0000000000005
20,2,23,0.0243,-161.00000000000043
20,2,24,0.0219,-161.00000000000043
20,2,25,0.0178,-161.00000000000043
20,2,26,0.0128,-161.00000000000023
20,2,27,0.0116,-161.00000000000014
20,2,28,0.0102,-161.0
20,2,29,0.0069,-160.99999999999986
20,2,30,0.0051,-160.99999999999994
20,2,31,0.0026,-161.00000000000006
20,2,32,0.0032,-161.00000000000009
20,2,33,0.0027,-161.00000000000006
20,2,34,0.0019,-160.99999999999997
20,2,35,0.0011,-161.0
